"ID","Nodes_ID","Language","Pertains_To","Description"
"1446","5727","DE","settlement","Das Benediktinerinnenkloster Osterholz wurde 1182 östlich von Scharmbeck gegründet. 1550 wurde das Kloster evangelisch, mit einem kurzen Rückkehr katholisher Nonnen während des dreißigjährigen Krieges. 1650 wurde das Kloster aufgelöst."
"1448","5729","DE","settlement","Erstmals um 1200 erwähnt. Ab dem 16. Jahrhundert entwickelt sich der Ort zum Weichbild, ist jedoch um 1512 noch als 'villa' bezeugt."
"1450","5730","DE","settlement","Die Zuordnung von ""Klein-"" (parvo, lütken) Linde zu Osterlinde ist problematisch, und könnte auch auf Westerlinde bezogen sein."
"1452","5732","DE","settlement","Der Ort ist erstmals im Rahmen eines Güterverkaufs am 6. Dezember 1404 erwähnt."
"1454","5734","DE","settlement","Ersterwähnung 1136; eine Burg wird erstmals 1153 erwähnt."
"1456","5735","DE","settlement","Der Name deutet auf ein höheres Alter als die Ersterwähnung hin. Möglich ist Osterwieck gleichzustellen mit der für 781 erwähnten Klostergründung Seligenstadt. Der Ort verfügte über Markt-, Münz- und Zollrechte im Jahre 974, diese werden aber ab dem 11. Jh. nicht mehr erwähnt."
"1458","5745","DE","settlement","Den Mittelpunkt der Siedlung bildete eine Burg, um welche sich die Altstadt, welche 1245 erwähnt wurde, ansiedelte. Zudem ein Marktplatz. Die Lage an der Straße Görlitz - Zittau begünstigte den Handel."
"1460","5766","DE","settlement","Errichtung der Burg Boberg durch einen Vasallen des Bremer Erzbischofs um 1180. Nach einigen Jahrzehnten wurde die Burg Ottersberg, nach dem Nachbarort Otterstedt, genannt. Bei der Burg wurde eine Kapelle gebaut, an der eine Siedlung entstand die Flecken genannt wurde."
"1462","5767","DE","settlement","Die Herren von Otterstedt tauchen erstmals im 12. Jh. auf."
"1464","5800","DE","settlement","Schlagbaum in der Lübecker Landwehr, der nach dem benachbarten Hof Padelügge benannt war. Die Landwehr enstand um 1300."
"1466","5822","DE","settlement","Warte in der Lüneburger Landwehr, die um 1400 enstanden ist. 1562 ist hier auch eine Schänke nachgewiesen. Um 1830 brannte die Gaststätte nieder und wurde aufgegeben."
"1468","5840","DE","settlement","Ersterwähnung um 1505."
"1472","5867","DE","settlement","Um 1068 existierte ein Dorf und eine Burg des Grafen Wiprecht von Groitzsch. 1191-1196 wurde ein Benediktinerkloster errichtet. Seit Ende des 11. Jahrhunderts existierte ein Markt. 1170/90 wurde der Ort um eine Neustadt erweitert. "
"1474","5869","DE","settlement","Ein Grafengeschlecht von Peine wird im 12. Jh. erstmals erwähnt."
"1476","5877","DE","settlement","Am nördlichen Ufer siedelte sich der Ort Altpenig an, wobei im heutigen Stadtgebiet eine Wasserburg existierte. 1301 erhielt Penig Marktrecht."
"1478","5901","DE","settlement","In der Nähe des bereits 784 erwähnten Ortes Huculvi / Hokelve wurde 1306 durch den Mindener Bischof die Burg Petershagen errichtet; die zugehörige Siedlung bekam um 1360 das Weichbildrecht verliehen."
"1480","5905","DE","settlement","Ersterwähnung im 10. Jahrhundert."
"1482","5949","DE","settlement","Slawische Vorbesiedlung. Im 11./12. Jahrhundert Bau einer Schutzburg. In der Nähe der Burg gab es zwei ältere Fischersiedlungen und eine deutsche Marktsiedlung seit ungefähr 1200, die weiter ausgebaut wurde."
"1484","5963","DE","settlement","Ursprünglich Lase geheißen, hat sich die Hinzufügung Platen- (nach der Lage bei dem Ort Plate) in neuerer Zeit durchgesetzt zur Unterscheidung von Laase. 1450 bestand die Siedlung aus 6 Höfen."
"1486","5970","DE","settlement","Die Siedlung entwickelte sich zum Kirchdorf mit einer Burg."
"1488","5972","DE","settlement","Eine Burg wurde schon vor 1122 erbaut. Seit 1244 ist eine Steinbrücke über die Elster."
"1490","6063","DE","settlement","Ursprünglich ein Königsgut an einer Leineübergang, das 1049 dem Bischof von Hildesheim geschenkt wurde, der eine Burg errichten ließ (erstmals 1227 erwähnt)."
"1492","6064","DE","settlement","Der Ort wurde 1336 erstmals urkundlich erwähnt. "
"1494","6108","DE","settlement","Eine Burg sicherte den Elbübergang. 1528 Flecken. Zu Beginn des 16. Jahrhunderts war eine städtische Verwaltung vorhanden."
"1496","6113","DE","settlement","Entwickelte sich aus einem karolingischen Kirchspiel an einer Heerstraße. 996 wird die Kirche des Dionysius genannt. 1692 erlangt der Ort Weichbildrechte."
"1498","6117","DE","settlement","Ersterwähnung 1330/52. 1450 bestand die Siedlung aus 8 Höfen und einer Mühle."
"1500","6188","DE","settlement","Die Burg und Siedlung wurden 1188 erstmals erwähnt. Der Ort wird 1261 schon als ""oppidum"" (Flecken) bezeichnet. 1383 wurde ein älteres Weichbildrecht durch den Osnabrücker Bischof bestätigt. "
"1502","6195","DE","settlement","Der Ort geht auf einen altsächsischen Gutshof zurück, der 922 als ludolfingischer Wirtschaftshof erwähnt wird. Im 10. und 11. Jahrhundert ist Quedlinburg ein wichtiger Pfalzstandort, nachdem sich Heinrich I. dort hat bestatten lassen. Es wird ein beliebter Ort zur Feier des Osterfestes der sächsischen Könige."
"1504","6200","DE","settlement","Der Ort wurde 899 im Hersfelder Zehntverzeichnis genannt. 979 findet die Burg (Quernuordiburch) Erwähnung."
"1506","6201","DE","settlement","Ersterwähnung in einer Schenkungsurkunde des Markgrafen von Meißen an das Zisterzienserinnen-Kloster Marienkammer (Regest aus dem Urkunden-Verzeichnis des Nonnenklosters St. Georgen zu Glaucha bei Halle a.S. (Gedruckt bei v. Dreyhaupt)."
"1508","6215","DE","settlement","Den Ursprung des Ortes bildete das nach 1150 entstandene Bauerndorf mit Herrenhof an einer Furt durch die Röder. "
"1510","6218","DE","settlement","Erstmalig in zwei Urkunden von 1244 erwähnt (CDA 2, nr. 160 & 161). Die Straße von Magdeburg nach Leipzig überquerte hier die Fuhneniederung. Seit 1727 erhielt der Ort das Marktrecht."
"1514","6291","DE","settlement","Erstmals um 990 erwähnt."
"1516","6300","DE","settlement","Ersterwähnung 1450/51. Eine frühere Erwähnung aus 1330/52 als Reddinghe ist unsicher. 1450 bestand die Siedlung aus 3 Höfen."
"1518","6319","DE","settlement","Erstnennung zwischen 826-876 ist nicht vollends gesichert. Eine nächste Erwähnung findet sich in der Mitte des 13. Jahrhunderts."
"1520","6331","DE","settlement","Erstnennung des kleinen Bauerndorfes um 1140."
"1524","6360","DE","settlement","Ersterwähnung 986 in einer gefälschten Urkunde von 1322. Siedlungsspuren sind vom 1.-7. Jh. nachgewiesen. "
"1526","6374","DE","settlement","Reppenstedt wurde erstmals 1197 erwähnt. Im Dorf wurde um 1400 eine Warte der Lüneburger Landwehr gebaut, die Uhlenburg/Eulenburg. Die Anlage bestand aus einem Turm, Schlagbaum und einer Brücke über einen Wassergraben. Eine Schänke wird 1562 erwähnt."
"1528","6379","DE","settlement","Die Burg Rethem wurde zuerst im 13. Jahrhundert erwähnt; an der Burg entstanden drei Vororte. Die Kernsiedlung wurde 1382 als 'stat' , 1388-1468 als Weichbild und ab 1555 als Flecken bezeichnet."
"1530","6398","DE","settlement","Die auf eine karolingische 'villa' zurückgehende Siedlung wurde 838 erstmals erwähnt. "
"1532","6416","DE","settlement","Während der deutschen Ostexpansion im 12. Jahrhundert wurde das zuvor slawisch besiedelte Gebiet neu besiedelt. Kurz darauf muss ein Benediktinerkloster gegründet worden sein."
"1534","6419","DE","settlement","777 schenkt Karl der Große dem Stift Hersfeld die Kapelle in Riestedt. Nennung im Hersfelder Zehntverzeichnis (entstand 2. Drittel 9. Jahrhundert). "
"1536","6444","DE","settlement","Ersterwähnung 1450/51. Ein Register aus 1684 nennt 6 Vollhöfe im Dorf, wovon 3 wüst gefallen waren."
"1538","6520","DE","settlement","Ersterwähnung im 10. Jahrhundert."
"1540","6540","DE","settlement","Zwischen 1186 und 1189 wird ein Friedrich ""von Rosla"" erwähnt, allerdings ist nicht klar ob dieses Roßla gemeint ist. 1341 gibt es eine sichere Erwähnung, als die Grafen von Stolberg Roßla erwerben."
"1542","6541","DE","settlement","Eine Wasserburg am Ufer der Rossel zur slawischen Zeit ist belegt. Das Ministerialengeschlecht hatte in Roßlau ab ca. 1215 seinen Sitz."
"1544","6544","DE","settlement","Zuvor slawisches Fischerdorf, welches im 12. Jahrhundert deutsch besiedelt wurde. Ende des 12. Jahrhunderts ein markgräflich-meißnischer Sitz und Wirtschaftshof."
"1546","6546","DE","settlement","Bischof Rudolf von Verden erbaute um 1195 die Burg Rotenburg, dabei entstand eine Siedlung. Im 15. Jahrhundert sowohl als Weichbild, als auch als Städtchen bezeichnet. 1403 verlieh Bischof Konrad III. von Verden dem Weichbild Rechte, die 1427 erweitert wurden. "
"1548","6563","DE","settlement","In ottonischer Zeit Königshof auf der wichtigen Strecke zwischen Wallhausen und Quedlinburg. 994 ist ein Markt erwähnt. Möglicherweise Verlegung der Grasburg von hier nach Stolberg."
"1550","6599","DE","settlement","Am Anfang des 9. Jahrhunderts erstmals erwähnt. Der Ort geht aus einer slawischen Siedlung hervor. Für 1264 sind 2 Burgen belegt."
"1552","6618","DE","settlement","Ersterwähnung 780-802. Östlich vom Dorf lag auf einer Anhöhe der 1385 erbaute Rüninger Turm, der zur Sicherung der Braunschweiger Landwehr diente."
"1554","6627","DE","settlement","Ersterwähnung in einer Urkunde des Klosters Corvey vom Anfang des 11. Jhs."
"1556","6658","DE","settlement","Eine Feste Saalburg, die 1216 erstmals genannt wird, wurde an einem alten Handelsweg Nürnberg - Leipzig an einem Saaleübergang angelegt. "
"1558","6661","DE","settlement","Der Ort wuchs aus mehreren Bezirken bzw. Siedlungen zusammen. Darunter der Burgbezirk und das sog. Alt-Saalfeld am rechten Saaleufer. Klostergründung 1071."
"1560","6704","DE","settlement","Aufgrund des Vorkommens von Solequellen entwickelten sich im 12. Jahrhundert erste Salzkothen. Um 1392 besaß der Ort das Siegel eines Marktfleckens, wurde jedoch auch gelegentlich als Dorf oder Stadt bezeichnet."
"1562","6705","DE","settlement","Die Saline Salzliebenhalle bei dem Dorf Gitter wird erstmals um 1125 erwähnt. Die Siedlung bei der Saline wurde erst das ""Solte to Gittere"" genannt, 1459 taucht dann erstmals der Name ""Soltegyter"" auf."
"1564","6707","DE","settlement","Eine Saline bei Hemmendorf ist erstmals 1169 nachweisbar; im 13. Jh. entwickelte sich hier eine eigenständige Siedlung."
"1566","6710","DE","settlement","Die Salzquellen bei Salzuflen waren bereits in vorgeschichtlicher Zeit bekannt, wurden jedoch erst 1036 erwähnt."
"1568","6711","DE","settlement","Die Siedlung lag in der Nähe zu Salzquellen. In Bad Salzungen befand sich ein karolingischer Königshof. "
"1570","6712","DE","settlement","Eine alte Burg, die seit dem 9./10. Jahrhundert besteht, bildete den Mittelpunkt der Stadt. Die Lage an der Salzstraße von Lüneburg nach Magdeburg begünstigte die wirtschaftliche Entwicklung."
"1572","6718","DE","settlement","Wahrscheinlich bestand im 10. Jahrhundert schon eine Dorfsiedlung. 1272 erhielt der Ort Fährgerechtigkeit und andere Privilegien, die 1325 bestätigt wurden. Allerdings keine Erwähnung als Stadt. 1632 wurden die alten Rechte genommen."
"1574","6723","DE","settlement","1046 Erwähnung in einer Schenkungsurkunde von Heinrich III. an das Stift Meißen (MGH DD H III, nr. 157, S. 198f.). Beherrscht Pforte zum Mansfelder Berggebiet"
"1576","6725","DE","settlement","1240 als ""Westhathen"" erstmals urkundlich erwähnt. Ab 1324 dann als ""Sandhatten"" bezeichnet. "
"1578","6727","DE","settlement","Die Bauerschaft hieß ursprünglich Streek und wurde so erstmals 1526 genannt. Im 18. Jh. entstand hier die Krugwirtschaft und Poststation Sandkrug am Postweg Oldenburg-Bremen; später wurde Sandkrug der offizielle Name der Siedlung."
"1580","6730","DE","settlement","Erstmals zwischen 1022 und 1023 erwähnt. Die Straße überquerte hier die Landwehr von Münster, die mit einem Schlagbaum gesperrt werden konnte."
"1582","6731","DE","settlement","Vermutlich bereits eine Siedlung des 6./7. Jhds., im 8. Jh. Entstehung eines ""oppidum"". Nennung im Hersfelder Zehntverzeichnis aus dem 2. Drittel des 9. Jh. 991 urkundliche Erwähnung, als Abt Unger von Memleben Zehnte an Kaiserin Adelheid abtritt. "
"1584","6756","DE","settlement","Das Stift St. Mauritz wurde 1080 gegründet, wahrscheinlich auf einem älteren Hof."
"1586","6774","DE","settlement","Erstmals zwischen 1046 und 1056 erwähnt und 1216 als bischöflicher Hof Hildesheims genannt. 1221-1225 erbaute Bischof Conrad II. eine Burg in Sarstedt."
"1588","6781","DE","settlement","Standort eines Wachtpostens, keine Nachricht über eine Siedlung. Bis ins 19. Jahrhundert jedoch Ort eines Schlagbaums."
"1590","6794","DE","settlement","Erstnennung 1019 im Codex Diplomaticus Anhaltinus."
"1592","6799","DE","settlement","Siedlung aus altthüringischer Zeit. Erwähnung im Hersfelder Zehntverzeichnis aus dem Ende des 9. Jahrhunderts."
"1594","6816","DE","settlement","Bei der Erstnennung aus 952 handelt es sich um eine Fälschung des 13. Jahrhunderts."
"1596","6827","DE","settlement","Erstmals erwähnt wurde die Siedlung zwischen 1235 und 1261."
"1598","6830","DE","settlement","Schenefeld war bereits um 1070 Hauptort des sächsischen Holsteingaus. Der Ort wurde 1256 erstmals urkundlich genannt."
"1600","6833","DE","settlement","Der Name des Ortes bezieht sich auf die Emsfähre (Schep = 'Schiff')."
"1602","6843","DE","settlement","Erstmals 1212 erwähnt."
"1604","6860","DE","settlement","Ersterwähnung 849 als Limes Sorabicus, Erstnennung der Burg 941. Schkeuditz war im 10. Jh. Burgwardhauptort der Slawen, wahrscheinlich wurde er später von den Deutschen übernommen. "
"1606","6861","DE","settlement","Im 9. Jahrhundert gegründet, benennen sich seit spätestens 1177 Reichsministeriale nach Schkopau, die 1480 aussterben."
"1608","6864","DE","settlement","Ursprünglich ein Versorgungshof der ottonischen Pfalz Werla. Schladen wurde zur Burg ausgebaut durch Bischof Udo von Hildesheim vor 1110."
"1610","6868","DE","settlement","Zwischen 826 und 876 erstmals erwähnt. "
"1612","6878","DE","settlement","Der Ort geht aus einer slawischen Siedlung hervor. Neben der alten Siedlung entstand 1284 eine Neustadt mit einer Burg."
"1614","6881","DE","settlement","Eine Bertholdsburg wurde im 12. Jahrhundert errichtet. 1533 Marktrecht und vier Märkte."
"1616","6885","DE","settlement","Im 12. Jh. wurde eine Burg angelegt um die sich die spätere Siedlung entwickelte."
"1618","6890","DE","settlement","974 Erwähnung der Burg Schlotheim mit angrenzender Siedlung. "
"1620","6892","DE","settlement","Erstmals 1225 erwähnt. Im Fischerdorf befand sich ein befestigter Übergang in der Lübecker Landwehr mit Krug und Schlagbaum. Der Wartturm wurde 1673 abgerissen, die Steine für das Mühlentor in Lübeck benutzt."
"1622","6896","DE","settlement","Ersterwähnung 1330/52. 1450 bestand die Siedlung aus 3 Höfen, einer Mühle und einer Kate."
"1624","6921","DE","settlement","In einer Urkunde von 1203 erscheint ein ""Dietrich von Sconenla"", um 1370 wird die Ortschaft selbst erwähnt."
"1626","6931","DE","settlement","Die Umgebung von Schönböcken gehört seit 1226 der Stadt Lübeck, und das Dorf muss kurz nachher gegründet worden sein. Es wird erstmals 1262 erwähnt."
"1628","6934","DE","settlement","Anfänge der Siedlung basieren auf einer Familie, die sich in Magdeburg ab 1244 nach der Ortschaft benennt. Erstmals erwähnt wird der Ort 1194. An Stelle der ehemaligen Saline wird 1372 eine Burg erwähnt. Trotz der planmäßigen Anlage des Ortes hat er nie Stadtrechte erhalten und unterstand stets einem Stadtherren."
"1630","6954","DE","settlement","Erstmals 747 erwähnt. Wahrscheinlich bestand hier ein Königshof, da 747, 784, 994 und 995 Pippin, Karl der Große und Otto III. Hof hielten."
"1632","6965","DE","settlement","Die Kirche wurde 827 errichtet. Der Ort wird 1051 erstmals urkundlich erwähnt und bis 1332 als villa bezeichnet."
"1634","6987","DE","settlement","Erstmals 1154 in der Stiftungsurkunde des Klosters Wietmarschen erwähnt. 1184 wird es ""curia"" und 1288 als ""oppidum"" bezeichnet."
"1636","6992","DE","settlement","Erstmals um 1000 erwähnt."
"1638","7021","DE","settlement","Erste Nennung in im Chronicon Montis Sereni, der wettinischen Chronik vom Petersberg (MGH SS. 23, ed. E. Ehrenfeuchter, Hannover 1874, S. 172)."
"1640","7049","DE","settlement","Im 10. Jahrhundert bestand wohl schon eine Grenzburg, als Schutz gegen die Slawen. Um 1150 wurde eine Altstadt, um 1170 eine Neustadt angelegt."
"1642","7051","DE","settlement","Wichtiger Ort auf der Straße von Magdeburg nach Westen (Werla) 966 erste Urkundliche Erwähnung in einer Schenkungsurkunde Otto I. an seinen Getreuen Mamaco (MGH DD O I, nr. 327, S. 441), bestand aber vermutlich schon früher und diente als Wegstation auf dem Weg nach Magdeburg. Mit der Verlegung der Kaiserpfalz von Werla nach Goslar verliert Seehausen seine verkehrspolitische Bedeutung."
